Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Offhire_Reasons;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption;ME_Consumption_BDN_2;AE_Consumption;Boiler_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;AE_Consumption_BDN_3;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;Discharge_Pump_Work;Discharge_Pump_SFOC;ROB_Fuel_Total;Duration_Shore_Side_Electricity_Reception;Source_System;Last_Updated
2025-12-24;06:00;End of sea passage;;13;167;S;12;2,66;W;77;14,49;P017;P051;VG243;;0;13;0;0;0;8,1;;0,6;;;;;14;8,9;480,7;28,2;;215;531,8;;OVDAPI;2025-12-29 02:38
2025-12-24;08:18;Arrival;;2,3;9,63;S;12;2,59;W;77;8,73;P017;P051;VG243;;0;0;2,3;0;0;0,1;;;0,1;0,2;;;14;8,9;480,6;27,9;;215;531,4;;OVDAPI;2025-12-29 02:38
2025-12-24;17:00;Noon (Position) - Port;;8,7;0;S;12;2,59;W;77;8,73;P051;P051;VG243;;14505,83;0;0;0;0;;;;0,5;0,7;;;14;8,9;480,1;27,2;;215;530,2;;OVDAPI;2025-12-29 02:38
2025-12-25;12:12;Noon (Position) - Port;;19,2;0;S;12;2,76;W;77;8,94;P051;P051;VG243;;14505,83;0;0;0;0;;;;1;1;;;14;8,9;479,1;26,2;;215;528,2;;OVDAPI;2025-12-29 02:38
2025-12-25;17:00;Departure;CargoOperations;4,8;10,85;S;11;59,37;W;77;12,02;P051;P051;VG243;;14505,83;0;1,4;3,4;0;0,2;;;0,3;0,4;;;14;8,9;478,8;25,6;;215;527,3;;OVDAPI;2025-12-29 02:38
2025-12-25;18:12;Begin of sea passage;;1,2;1,05;S;11;59,57;W;77;12,24;P051;P017;VG244;;14505,83;0;0,1;1,1;0;0,1;;0,2;;;;;14;8,9;478,8;25,3;;215;527;;OVDAPI;2026-01-12 01:15
2025-12-26;16:00;Noon (Position) - Sea passage;;21,8;259;S;15;43,44;W;75;40;P051;P017;VG244;;14505,83;21,8;0;0;0;13,4;;1;;;;;14;8,9;465,4;24,3;;215;512,6;;OVDAPI;2026-01-12 01:15
2025-12-27;15:00;Noon (Position) - Sea passage;;23;267;S;19;23,9;W;73;1,76;P051;P017;VG244;;14505,83;23;0;0;0;14,5;;1,1;;;;;14;8,9;450,9;23,2;;215;497;;OVDAPI;2026-01-12 01:15
2025-12-28;11:24;End of sea passage;;20,4;248;S;22;47,65;W;70;31,47;P051;P017;VG244;;14505,83;20,4;0;0;0;12,9;;1;;;;;14;8,9;438;22,2;;215;483,1;;OVDAPI;2026-01-12 01:15
2025-12-28;15:00;Noon (Position) - Sea passage;;3,6;6,7;S;22;50,74;W;70;31,52;P051;P017;VG244;;14505,83;0;3,6;0;0;0,1;;;0,1;0,1;;;14;8,9;437,9;22;;215;482,8;;OVDAPI;2026-01-12 01:15
2025-12-29;15:00;Noon (Position) - Sea passage;;24;36,4;S;22;55,27;W;70;27,95;P051;P017;VG244;;14505,83;0;24;0;0;0,3;;;1,3;1;;;14;8,9;436,6;20,7;;215;480,2;;OVDAPI;2026-01-12 01:15
2025-12-30;15:00;Noon (Position) - Sea passage;;24;34,89;S;22;58,35;W;70;29,87;P051;P017;VG244;;14505,83;0;24;0;0;0,2;;;1,3;1;;;14;8,9;435,3;19,5;;215;477,7;;OVDAPI;2026-01-12 01:15
