Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Offhire_Reasons;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption;ME_Consumption_BDN_2;AE_Consumption;Boiler_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;AE_Consumption_BDN_3;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;Discharge_Pump_Work;Discharge_Pump_SFOC;ROB_Fuel_Total;Duration_Shore_Side_Electricity_Reception;Source_System;Last_Updated
2025-04-07;16:00;Noon (Position) - Port;;15,9;0;S;23;4,31;W;70;23,79;CLMJS;CLMJS;202503-1-PECLL-CLMJS;;0;0;0;0;0;;;;1;1,9;;;88,6;5,9;420;73,8;4585;215;588,3;;OVDAPI;2025-10-30 02:43
2025-04-08;16:00;Noon (Position) - Port;;24;0;S;23;4,49;W;70;24,08;CLMJS;CLMJS;202503-1-PECLL-CLMJS;;0;0;0,97;0;0;0,1;;;1,5;3,1;;;87,1;5,9;420;70,6;5425;215;583,6;;OVDAPI;2025-10-30 02:43
2025-04-08;17:54;Departure;;1,9;0;S;23;4,48;W;70;24,08;CLMJS;CLMJS;202503-1-PECLL-CLMJS;;0;0;0;0;0;;;0,1;;;;;87,1;5,9;420;70,5;0;215;583,5;;OVDAPI;2025-10-30 02:43
2025-04-08;18:12;Begin of sea passage;;0,3;0,13;S;23;3,23;W;70;24,54;CLMJS;PECLL;202503-2-CLMJS-PECLL;;0;0;0,3;0;0;0,1;;0,1;;;;;87,1;5,9;420;70,3;0;215;583,3;;OVDAPI;2025-10-30 02:43
2025-04-09;17:00;Noon (Position) - Sea passage;;22,8;320;S;18;40,94;W;73;32,3;CLMJS;PECLL;202503-2-CLMJS-PECLL;;0;22,8;0;0;0;13;;1,1;;;;;74,1;5,9;420;69,2;0;215;569,2;;OVDAPI;2025-10-30 02:43
2025-04-10;17:00;Noon (Position) - Sea passage;;24;340;S;14;2,76;W;76;53,9;CLMJS;PECLL;202503-2-CLMJS-PECLL;;0;24;0;0;0;14;;1,2;;;;;60,1;5,9;420;68;0;215;554;;OVDAPI;2025-10-30 02:43
2025-04-11;01:42;End of sea passage;;8,7;116;S;12;3,03;W;77;15,72;CLMJS;PECLL;202503-2-CLMJS-PECLL;;0;8,7;0;0;0;4,8;;0,5;;;;;55,3;5,9;420;67,5;0;215;548,7;;OVDAPI;2025-10-30 02:43
2025-04-11;04:18;Arrival;;2,6;0;S;12;2,59;W;77;8,73;CLMJS;PECLL;202503-2-CLMJS-PECLL;;0;0;2,6;0;0;0,1;;0,2;;;;;55,3;5,9;420;67,2;0;215;548,4;;OVDAPI;2025-10-30 02:43
2025-04-11;17:00;Noon (Position) - Port;;12,7;0;S;12;2,59;W;77;8,73;PECLL;PECLL;202503-2-CLMJS-PECLL;;14513,29;0;0;0;0;;;;0,3;0,8;;;55;5,9;420;66,4;0;215;547,3;;OVDAPI;2025-10-30 02:43
2025-04-12;09:12;Departure;;16,2;0;S;12;2,6;W;77;8,78;PECLL;PECLL;202503-2-CLMJS-PECLL;;14513,29;0;0;0;0;;;;0,5;0,8;;;54,5;5,9;420;65,6;0;215;546;;OVDAPI;2025-10-30 02:43
2025-04-12;09:36;Begin of sea passage;;0,4;0,5;S;12;2,3;W;77;12,31;PECLL;CLMJS;202504-1-PECLL-CLMJS;;14513,29;0;0,4;0;0;0,1;;0,1;;;;;54,5;5,9;420;65,4;0;215;545,8;;OVDAPI;2025-10-30 02:43
2025-04-12;17:00;Noon (Position) - Sea passage;;7,4;92;S;13;17,24;W;77;5,4;PECLL;CLMJS;202504-1-PECLL-CLMJS;;14513,29;7,4;0;0;0;4,2;;0,3;;;;;50,3;5,9;420;65,1;0;215;541,3;;OVDAPI;2025-10-30 02:43
2025-04-13;16:00;Noon (Position) - Sea passage;;23;275;S;16;49,74;W;74;53,5;PECLL;CLMJS;202504-1-PECLL-CLMJS;;14513,29;23;0;0;0;13,5;;1,1;;;;;36,8;5,9;420;64;0;215;526,7;;OVDAPI;2025-10-30 02:43
2025-04-14;16:00;Noon (Position) - Sea passage;;24;286;S;21;2,87;W;71;50,61;PECLL;CLMJS;202504-1-PECLL-CLMJS;;14513,29;24;0;0;0;14,1;;1,1;;;;;22,7;5,9;420;62,9;0;215;511,5;;OVDAPI;2025-10-30 02:43
2025-04-15;02:36;End of sea passage;;10,6;128;S;23;1,75;W;70;26,44;PECLL;CLMJS;202504-1-PECLL-CLMJS;;14513,29;10,6;0;0;0;5,9;;0,5;;;;;16,8;5,9;420;62,4;0;215;505,1;;OVDAPI;2025-10-30 02:43
2025-04-15;16:00;Noon (Position) - Sea passage;;13,4;0;S;23;4,64;W;70;26,28;PECLL;CLMJS;202504-1-PECLL-CLMJS;;14513,29;0;0,75;12,65;0;0,1;;;0,3;0,6;;;16,5;5,9;420;61,7;0;215;504,1;;OVDAPI;2025-10-30 02:43
2025-04-16;16:00;Noon (Position) - Sea passage;;24;0;S;23;4,62;W;70;26,27;PECLL;CLMJS;202504-1-PECLL-CLMJS;;14513,29;0;0;24;0;;;;0,8;1;;;15,7;5,9;420;60,7;0;215;502,3;;OVDAPI;2025-10-30 02:43
2025-04-17;03:18;Arrival;;11,3;0,9;S;23;4,9;W;70;24,93;PECLL;CLMJS;202504-1-PECLL-CLMJS;;14513,29;0;1,15;10,15;0;0,1;;;0,3;0,5;;;15,4;5,9;420;60,1;0;215;501,4;;OVDAPI;2025-10-30 02:43
2025-04-17;16:00;Noon (Position) - Port;;12,7;0;S;23;4,9;W;70;24,93;CLMJS;CLMJS;202504-1-PECLL-CLMJS;;0;0;0;0;0;;;;0,3;1,3;;;15,1;5,9;420;58,8;3885;215;499,8;;OVDAPI;2025-10-30 02:43
2025-04-18;16:00;Noon (Position) - Port;;24;0;S;23;4,9;W;70;24,93;CLMJS;CLMJS;202504-1-PECLL-CLMJS;;0;0;0;0;0;;;;0,4;2,9;;;14,7;5,9;420;55,9;7525;215;496,5;;OVDAPI;2025-10-30 02:43
2025-04-18;16:12;Departure;;0,2;0;S;23;4,9;W;70;24,93;CLMJS;CLMJS;202504-1-PECLL-CLMJS;;0;0;0;0;0;;;0,05;;;;;14,7;5,9;420;55,85;0;215;496,45;;OVDAPI;2025-10-30 02:43
2025-04-18;16:30;Begin of sea passage;;0,3;0,3;S;23;4,37;W;70;25,32;CLMJS;PECLL;202504-2-CLMJS-PECLL;;0;0;0,3;0;0;0,1;;0,05;;;;;14,7;5,9;420;55,7;0;215;496,3;;OVDAPI;2025-10-30 02:43
2025-04-19;17:00;Noon (Position) - Sea passage;;24,5;343;S;21;55,52;W;71;10,35;CLMJS;PECLL;202504-2-CLMJS-PECLL;;0;24,5;0;0;0;0,7;13,4;1,2;;;;;14;5,9;406,6;54,5;0;215;481;;OVDAPI;2025-10-30 02:43
2025-04-20;17:00;Noon (Position) - Sea passage;;24;334;S;13;42,28;W;77;0,65;CLMJS;PECLL;202504-2-CLMJS-PECLL;;0;24;0;0;0;13,7;;1,2;;;;;14;5,9;392,9;53,3;0;215;466,1;;OVDAPI;2025-10-30 02:43
2025-04-21;00:24;End of sea passage;;7,4;101;S;12;2,69;W;77;14,28;CLMJS;PECLL;202504-2-CLMJS-PECLL;;0;7,4;0;0;0;4,3;;0,4;;;;;14;5,9;388,6;52,9;0;215;461,4;;OVDAPI;2025-10-30 02:43
2025-04-21;01:48;Arrival;;1,4;19,84;S;12;2,59;W;77;8,73;CLMJS;PECLL;202504-2-CLMJS-PECLL;;0;0;1,4;0;0;0,1;;0,1;;;;;14;5,9;388,6;52,7;0;215;461,2;;OVDAPI;2025-10-30 02:43
2025-04-21;17:00;Noon (Position) - Port;;15,2;0;S;12;2,59;W;77;8,73;PECLL;PECLL;202504-2-CLMJS-PECLL;;14506,88;0;0;0;0;;;;0,3;0,9;;;14;5,9;388,3;51,8;0;215;460;;OVDAPI;2025-10-30 02:43
2025-04-22;05:00;Departure;;12;0;S;12;2,59;W;77;8,73;PECLL;PECLL;202504-2-CLMJS-PECLL;;14506,88;0;0;0;0;;;;0,3;0,6;;;14;5,9;388;51,2;0;215;459,1;;OVDAPI;2025-10-30 02:43
2025-04-22;05:48;Begin of sea passage;;0,8;1,9;S;12;2;W;77;13,74;PECLL;CLMJS;202505-1-PECLL-CLMJS;;14506,88;0;0,8;0;0;0,1;;0,1;;;;;14;5,9;388;51;;215;458,9;;OVDAPI;2026-03-03 01:24
2025-04-22;17:00;Noon (Position) - Sea passage;;11,2;140;S;13;54,21;W;76;57,55;PECLL;CLMJS;202505-1-PECLL-CLMJS;;14506,88;11,2;0;0;0;6,3;;0,5;;;;;14;5,9;381,7;50,5;;215;452,1;;OVDAPI;2026-03-03 01:24
2025-04-23;16:00;Noon (Position) - Sea passage;;23;282;S;16;33,08;W;75;5,72;PECLL;CLMJS;202505-1-PECLL-CLMJS;;14506,88;23;0;0;0;13,3;;1,1;;;;;14;5,9;368,4;49,4;;215;437,7;;OVDAPI;2026-03-03 01:24
2025-04-24;16:00;Noon (Position) - Sea passage;;24;305;S;22;13,75;W;70;57,35;PECLL;CLMJS;202505-1-PECLL-CLMJS;;14506,88;24;0;0;0;13,7;;1,2;;;;;14;5,9;354,7;48,2;;215;422,8;;OVDAPI;2026-03-03 01:24
2025-04-24;19:12;End of sea passage;;3,2;41;S;22;47,41;W;70;32,53;PECLL;CLMJS;202505-1-PECLL-CLMJS;;14506,88;3,2;0;0;0;1,8;;0,2;;;;;14;5,9;352,9;48;;215;420,8;;OVDAPI;2026-03-03 01:24
2025-04-25;07:54;Arrival;;12,7;10;S;23;4,33;W;70;23,82;PECLL;CLMJS;202505-1-PECLL-CLMJS;;14506,88;0;12,7;0;0;0,4;;;0,1;0,7;;;14;5,5;352,8;47,3;;215;419,6;;OVDAPI;2026-03-03 01:24
2025-04-25;16:00;Noon (Position) - Port;;8,1;0;S;23;4,33;W;70;23,81;CLMJS;CLMJS;202505-1-PECLL-CLMJS;;0;0;0;0;0;;;;0,1;0,9;;;14;5,5;352,7;46,4;;215;418,6;;OVDAPI;2026-03-03 01:24
2025-04-26;16:00;Noon (Position) - Port;;24;0;S;23;4,33;W;70;23,81;CLMJS;CLMJS;202505-1-PECLL-CLMJS;;0;0;0;0;0;;;;0,9;3;;;14;5,5;351,8;43,4;7735;215;414,7;;OVDAPI;2026-03-03 01:24
2025-04-26;17:35;Departure;CargoOperations;1,58;0;S;23;4,31;W;70;23,92;CLMJS;CLMJS;202505-1-PECLL-CLMJS;;0;0;0;0;0;;;;0,1;0,1;;;14;5,5;351,7;43,3;;215;414,5;;OVDAPI;2026-03-03 01:24
2025-04-26;17:54;Begin of sea passage;;0,32;2;S;23;2,86;W;70;24,77;CLMJS;PECLL;202505-2-CLMJS-PECLL;;0;0;0,32;0;0;0,1;;0,1;;;;;14;5,5;351,7;43,1;;215;414,3;;OVDAPI;2026-03-04 05:57
2025-04-27;17:00;Noon (Position) - Sea passage;;23,1;323;S;22;6,21;W;71;2,85;CLMJS;PECLL;202505-2-CLMJS-PECLL;;0;23,1;0;0;0;13,2;;1,1;;;;;14;5,5;338,5;42;;215;400;;OVDAPI;2026-03-04 05:57
2025-04-28;17:00;Noon (Position) - Sea passage;;24;338;S;13;56,24;W;76;55,66;CLMJS;PECLL;202505-2-CLMJS-PECLL;;0;24;0;0;0;13,7;;1,2;;;;;14;5,5;324,8;40,8;;215;385,1;;OVDAPI;2026-03-04 05:57
2025-04-29;01:24;End of sea passage;;8,4;118;S;12;3,09;W;77;14,92;CLMJS;PECLL;202505-2-CLMJS-PECLL;;0;8,4;0;0;0;4,8;;0,5;;;;;14;5,5;320;40,3;;215;379,8;;OVDAPI;2026-03-04 05:57
2025-04-29;03:00;Arrival;;1,6;19,8;S;12;2,59;W;77;8,73;CLMJS;PECLL;202505-2-CLMJS-PECLL;;0;0;1,6;0;0;0,2;;0,2;;;;;14;5,5;320;39,9;;215;379,4;;OVDAPI;2026-03-04 05:57
2025-04-29;17:00;Noon (Position) - Port;;14;0;S;12;2,59;W;77;8,73;PECLL;PECLL;202505-2-CLMJS-PECLL;;14507,92;0;0;0;0;;;;0,5;0,8;;;14;5,5;319,5;39,1;;215;378,1;;OVDAPI;2026-03-04 05:57
2025-04-30;04:00;Departure;CargoOperations;11;0;S;12;2,59;W;77;8,73;PECLL;PECLL;202505-2-CLMJS-PECLL;;14507,92;0;0;0;0;;;;0,4;0,6;;;14;5,5;319,1;38,5;;215;377,1;;OVDAPI;2026-03-04 05:57
2025-04-30;04:48;Begin of sea passage;;0,8;1,3;S;12;2,04;W;77;14,16;PECLL;CLMJS;202506-1-PECLL-CLMJS;;14507,92;0;0,8;0;0;0,1;;0,1;;;;;14;5,5;319,1;38,3;;215;376,9;;OVDAPI;2026-03-03 01:24
2025-04-30;17:00;Noon (Position) - Sea passage;;12,2;145;S;14;16,82;W;76;41,13;PECLL;CLMJS;202506-1-PECLL-CLMJS;;14507,92;12,2;0;0;0;6,9;;0,6;;;;;14;5,5;312,2;37,7;;215;369,4;;OVDAPI;2026-03-03 01:24
2025-05-01;16:00;Noon (Position) - Sea passage;;23;278;S;17;6,38;W;74;41,3;PECLL;CLMJS;202506-1-PECLL-CLMJS;;14507,92;23;0;0;0;13,3;;1,1;;;;;14;5,5;298,9;36,6;;215;355;;OVDAPI;2026-03-03 01:24
2025-05-02;16:00;Noon (Position) - Sea passage;;24;294;S;22;11,07;W;70;59,04;PECLL;CLMJS;202506-1-PECLL-CLMJS;;14507,92;24;0;0;0;14,1;;1,2;;;;;14;5,5;284,8;35,4;;215;339,7;;OVDAPI;2026-03-03 01:24
2025-05-02;21:48;End of sea passage;;5,8;61;S;22;57,69;W;70;27,7;PECLL;CLMJS;202506-1-PECLL-CLMJS;;14507,92;5,8;0;0;0;3,3;;0,3;;;;;14;5,5;281,5;35,1;;215;336,1;;OVDAPI;2026-03-03 01:24
2025-05-03;16:00;Noon (Position) - Sea passage;;18,2;0;S;23;4,44;W;70;26,18;PECLL;CLMJS;202506-1-PECLL-CLMJS;;14507,92;0;0,8;17,4;0;0,3;;;0,7;1;;;14;5,5;280,8;33,8;;215;334,1;;OVDAPI;2026-03-03 01:24
2025-05-04;01:30;Arrival;;9,5;1,9;S;23;4,89;W;70;24,93;PECLL;CLMJS;202506-1-PECLL-CLMJS;;14507,92;0;1,7;7,8;0;0,2;;;0,2;0,6;;;14;5,5;280,6;33;;215;333,1;;OVDAPI;2026-03-03 01:24
2025-05-04;16:00;Noon (Position) - Port;;14,5;0;S;23;4,9;W;70;24,93;CLMJS;CLMJS;202506-1-PECLL-CLMJS;;0;0;0;0;0;;;;0,2;1,8;;;14;5,5;280,4;31,2;;215;331,1;;OVDAPI;2026-03-03 01:24
2025-05-05;16:00;Noon (Position) - Port;;24;0;S;23;4,9;W;70;24,93;CLMJS;CLMJS;202506-1-PECLL-CLMJS;;0;0;0;0;0;;;;0,4;3,2;;;14;5,5;280;28;7630;215;327,5;;OVDAPI;2026-03-03 01:24
2025-05-05;16:13;Departure;CargoOperations;0,22;0;S;23;4,9;W;70;24,93;CLMJS;CLMJS;202506-1-PECLL-CLMJS;;0;0;0;0;0;;;0,05;;;;;14;5,5;280;27,95;;215;327,45;;OVDAPI;2026-03-03 01:24
2025-05-05;16:30;Begin of sea passage;;0,28;0,6;S;23;3,71;W;70;26,07;CLMJS;PECLL;202506-2-CLMJS-PECLL;;0;0;0,28;0;0;0,1;;0,05;;;;;14;5,5;280;27,8;;215;327,3;;OVDAPI;2026-03-03 01:24
2025-05-06;17:00;Noon (Position) - Sea passage;;24,5;347;S;21;16,24;W;71;38,4;CLMJS;PECLL;202506-2-CLMJS-PECLL;;0;24,5;0;0;0;13,4;;1,1;;;;;14;5,5;266,6;26,7;;215;312,8;;OVDAPI;2026-03-03 01:24
2025-05-07;17:00;Noon (Position) - Sea passage;;24;340;S;13;32,74;W;77;0,45;CLMJS;PECLL;202506-2-CLMJS-PECLL;;0;24;0;0;0;13,6;;1,1;;;;;14;5,5;253;25,6;;215;298,1;;OVDAPI;2026-03-03 01:24
2025-05-07;23:36;End of sea passage;;6,6;92;S;12;2,36;W;77;14,45;CLMJS;PECLL;202506-2-CLMJS-PECLL;;0;6,6;0;0;0;3,8;;0,4;;;;;14;5,5;249,2;25,2;;215;293,9;;OVDAPI;2026-03-03 01:24
2025-05-08;17:00;Noon (Position) - Sea passage;;17,4;0;S;11;59,89;W;77;11,08;CLMJS;PECLL;202506-2-CLMJS-PECLL;;0;0;1,3;16,1;0;0,1;;;0,7;0,9;;;14;5,5;248,5;24,2;;215;292,2;;OVDAPI;2026-03-03 01:24
2025-05-09;17:00;Noon (Position) - Sea passage;;24;0;S;12;0,01;W;77;11,06;CLMJS;PECLL;202506-2-CLMJS-PECLL;;0;0;0;24;0;;;;1,2;1,1;;;14;5,5;247,3;23,1;;215;289,9;;OVDAPI;2026-03-03 01:24
2025-05-10;05:24;Arrival;;12,4;2,7;S;12;2,59;W;77;8,73;CLMJS;PECLL;202506-2-CLMJS-PECLL;;0;0;2,4;10;0;0,1;;;0,4;0,6;;;14;5,5;246,9;22,4;;215;288,8;;OVDAPI;2026-03-03 01:24
2025-05-10;17:00;Noon (Position) - Port;;11,6;0;S;12;2,59;W;77;8,73;PECLL;PECLL;202506-2-CLMJS-PECLL;;14511,73;0;0;0;0;;;;0,3;0,7;;;14;5,5;246,6;21,7;;215;287,8;;OVDAPI;2026-03-03 01:24
2025-05-11;10:13;Departure;CargoOperations;17,22;0,4;S;12;2,62;W;77;8,79;PECLL;PECLL;202506-2-CLMJS-PECLL;;14511,73;0;0;0;0;;;;0,3;0,6;;;14;5,5;246,3;21,1;;215;286,9;;OVDAPI;2026-03-03 01:24
2025-05-11;10:48;Begin of sea passage;;0,58;3,8;S;12;2,07;W;77;13,43;PECLL;CLMJS;202507-1-PECLL-CLMJS;;14511,73;0;0,58;0;0;0,2;;0,1;;;;;14;5,5;246,3;20,8;;215;286,6;;OVDAPI;2026-03-03 01:24
2025-05-11;17:00;Noon (Position) - Sea passage;;6,2;74;S;13;9,04;W;77;2,05;PECLL;CLMJS;202507-1-PECLL-CLMJS;;14511,73;6,2;0;0;0;3,1;;0,3;;;;;14;5,5;243,2;20,5;;215;283,2;;OVDAPI;2026-03-03 01:24
2025-05-12;16:00;Noon (Position) - Sea passage;;23;273;S;17;17,88;W;75;20,11;PECLL;CLMJS;202507-1-PECLL-CLMJS;;14511,73;23;0;0;0;13,8;;1,1;;;;;14;5,5;229,4;19,4;;215;268,3;;OVDAPI;2026-03-03 01:24
2025-05-13;16:00;Noon (Position) - Sea passage;;24;298;S;18;21,54;W;74;48,06;PECLL;CLMJS;202507-1-PECLL-CLMJS;;14511,73;24;0;0;0;14,4;;1,2;;;;;14;5,5;215;18,2;;215;252,7;;OVDAPI;2026-03-03 01:24
2025-05-14;16:00;Noon (Position) - Sea passage;;24;294,5;S;26;17,88;W;70;44,88;PECLL;CLMJS;202507-1-PECLL-CLMJS;;14511,73;24;0;0;0;14,3;;1,2;;;;;14;5,5;200,7;17;;215;237,2;;OVDAPI;2026-03-03 01:24
2025-05-14;16:12;End of sea passage;;0,2;2,5;S;26;18,65;W;70;43,42;PECLL;CLMJS;202507-1-PECLL-CLMJS;;14511,73;0,2;0;0;0;0,1;;0,1;;;;;14;5,5;200,7;16,8;;215;237;;OVDAPI;2026-03-03 01:24
2025-05-15;16:00;Noon (Position) - Port;;23,8;4;S;26;20,24;W;70;40,26;CLMJS;CLMJS;202507-1-PECLL-CLMJS;;14511,73;0;0,5;0;0;0,1;;;0,4;1,1;;;14;5,5;200,3;15,6;;215;235,4;;OVDAPI;2026-03-03 01:24
2025-05-16;14:12;Noon (Position) - Port;;22,2;4;S;26;19,97;W;70;41,63;CLMJS;CLMJS;202507-1-PECLL-CLMJS;;14511,73;0;0,57;0;0;0,2;;;0,3;1;;;14;5,5;200;14,4;;215;233,9;;OVDAPI;2026-03-03 01:24
2025-05-16;16:00;Noon (Position) - Sea passage;;1,8;22;S;26;2,09;W;70;52,53;PECLL;CLMJS;202507-1-PECLL-CLMJS;;14511,73;1,8;0;0;0;1;;0,1;;;;;14;5,5;199;14,3;;215;232,8;;OVDAPI;2026-03-03 01:24
2025-05-17;07:18;End of sea passage;;15,3;202;S;23;2,12;W;70;25,47;PECLL;CLMJS;202507-1-PECLL-CLMJS;;14511,73;15,3;0;0;0;9,1;;0,8;;;;;4,9;5,5;199;13,5;;215;222,9;;OVDAPI;2026-03-03 01:24
2025-05-17;08:48;Arrival;;1,5;3;S;23;4,9;W;70;24,93;PECLL;CLMJS;202507-1-PECLL-CLMJS;;14511,73;0;1,5;0;0;0,2;;0,1;;;;;4,9;5,5;199;13,2;;215;222,6;;OVDAPI;2026-03-03 01:24
2025-05-17;16:00;Noon (Position) - Port;;7,2;0;S;23;4,9;W;70;24,93;CLMJS;CLMJS;202507-1-PECLL-CLMJS;;0;0;0;0;0;;;;0,2;0,7;;;4,9;5,5;198,8;12,5;1165,5;215;221,7;;OVDAPI;2026-03-03 01:24
2025-05-18;16:00;Noon (Position) - Port;;24;0;S;23;4,9;W;70;24,93;CLMJS;CLMJS;202507-1-PECLL-CLMJS;;0;0;0;0;0;;;;0,4;3,3;;;4,5;5,5;198,8;9,2;8400;215;218;;OVDAPI;2026-03-03 01:24
2025-05-19;04:00;Departure;CargoOperations;12;0;S;23;4,9;W;70;24,93;CLMJS;CLMJS;202507-1-PECLL-CLMJS;;0;0;0;0;0;;;;0,2;1,4;;;4,3;5,5;198,8;7,8;1995;215;216,4;;OVDAPI;2026-03-03 01:24
2025-05-19;04:24;Begin of sea passage;;0,4;3;S;23;2,3;W;70;25,74;CLMJS;PECLL;202507-2-CLMJS-PECLL;;0;0;0,4;0;0;0,2;;0,2;;;;;4,3;5,5;198,8;7,4;;215;216;;OVDAPI;2026-03-03 01:24
2025-05-19;16:00;Noon (Position) - Sea passage;;11,6;156;S;20;55,89;W;71;54,04;CLMJS;PECLL;202507-2-CLMJS-PECLL;;0;11,6;0;0;0;4,3;2,5;0,6;;;;;0;5,5;196,3;6,8;;215;208,6;;OVDAPI;2026-03-03 01:24
2025-05-20;17:00;Noon (Position) - Sea passage;;25;351;S;16;4,57;W;75;23,2;CLMJS;PECLL;202507-2-CLMJS-PECLL;;0;25;0;0;0;15;;1,2;;;;;5,5;181,3;5,6;;;215;192,4;;OVDAPI;2026-03-03 01:24
2025-05-21;12:30;End of sea passage;;19,5;271;S;12;3,87;W;77;15,91;CLMJS;PECLL;202507-2-CLMJS-PECLL;;0;19,5;0;0;0;11,6;;1;;;;;5,5;169,7;4,6;;;215;179,8;;OVDAPI;2026-03-03 01:24
2025-05-21;14:00;Arrival;;1,5;3,5;S;12;2,58;W;77;8,74;CLMJS;PECLL;202507-2-CLMJS-PECLL;;0;0;1,5;0;0;0,2;;0,1;;;;;5,5;169,7;4,3;;;215;179,5;;OVDAPI;2026-03-03 01:24
2025-05-21;17:00;Noon (Position) - Port;;3;0;S;12;2,59;W;77;8,73;PECLL;PECLL;202507-2-CLMJS-PECLL;;14509,81;0;0;0;0;;;;0,1;0,2;;;5,5;169,6;4,1;;;215;179,2;;OVDAPI;2026-03-03 01:24
2025-05-22;17:00;Noon (Position) - Port;;24;0;S;12;2,59;W;77;8,73;PECLL;PECLL;202507-2-CLMJS-PECLL;;14509,81;0;0;0;0;;;;0,4;1,3;;;5,5;169,2;2,8;;;215;177,5;;OVDAPI;2026-03-03 01:24
2025-05-22;18:44;Noon (Position) - Port;;1,73;0;S;12;2,6;W;77;8,73;PECLL;PECLL;202507-2-CLMJS-PECLL;;14509,81;0;0;0;0;;;0,1;;;;;5,5;169,2;2,5;;;215;177,2;;OVDAPI;2026-03-03 01:24
2025-05-23;17:00;Noon (Position) - Sea passage;;22,27;2,5;S;12;1,44;W;77;13,56;CLMJS;PECLL;202507-2-CLMJS-PECLL;;14509,81;0;1,17;21,1;0;0,1;;;0,4;1;;;5,5;168,8;1,6;;;215;175,9;;OVDAPI;2026-03-03 01:24
2025-05-24;17:00;Noon (Position) - Sea passage;;24;0;S;12;1,41;W;77;13,59;CLMJS;PECLL;202507-2-CLMJS-PECLL;;14509,81;0;0;24;0;;;;0,4;1;;;5,5;168,4;0,6;;;215;174,5;;OVDAPI;2026-03-03 01:24
2025-05-25;17:00;Noon (Position) - Sea passage;;24;0;S;12;1,33;W;77;13,59;CLMJS;PECLL;202507-2-CLMJS-PECLL;;14509,81;0;0;24;0;;;0,8;;;0,4;0,2;4,7;168;0,4;;;215;173,1;;OVDAPI;2026-03-03 01:24
2025-05-26;17:00;Departure;CargoOperations;24;0;S;12;1,3;W;77;13,53;PECLL;PECLL;202507-2-CLMJS-PECLL;;14509,81;0;0;24;0;;;0,6;;;0,4;0,4;4,1;167,6;0;;;215;171,7;;OVDAPI;2026-03-03 01:24
2025-05-27;10:30;Begin of sea passage;;17,5;1,5;S;12;2,57;W;77;16,55;PECLL;CLBAR;202508-1-PECLL-CLBAR;;14509,81;0;0,3;17,2;0;0,1;;0,9;;;0,3;;3,1;167,3;90;450;0;215;710,4;;OVDAPI;2025-10-30 02:44
2025-05-27;17:00;Noon (Position) - Sea passage;;6,5;80;S;13;19,42;W;77;5,43;PECLL;CLBAR;202508-1-PECLL-CLBAR;;14509,81;6,5;0;0;0;3,8;;0,3;;;;;2,8;163,5;90;450;0;215;706,3;;OVDAPI;2025-10-30 02:44
2025-05-28;16:00;Noon (Position) - Sea passage;;23;268;S;17;19,82;W;75;19,17;PECLL;CLBAR;202508-1-PECLL-CLBAR;;14509,81;23;0;0;0;13,9;;1,1;;;;;1,7;149,6;90;450;0;215;691,3;;OVDAPI;2025-10-30 02:44
2025-05-29;16:00;Noon (Position) - Sea passage;;24;280;S;21;7,81;W;73;25,07;PECLL;CLBAR;202508-1-PECLL-CLBAR;;14509,81;24;0;0;0;14,4;;1,1;;;;;0,6;135,2;90;450;0;215;675,8;;OVDAPI;2025-10-30 02:44
2025-05-30;16:00;Noon (Position) - Sea passage;;24;283;S;25;49,42;W;71;1,39;PECLL;CLBAR;202508-1-PECLL-CLBAR;;14509,81;24;0;0;0;14,4;;0,6;;0,5;;;0;120,8;89,5;450;0;215;660,3;;OVDAPI;2025-10-30 02:44
2025-05-30;18:12;End of sea passage;;2,2;28;S;26;18,12;W;70;44,46;PECLL;CLBAR;202508-1-PECLL-CLBAR;;14509,81;2,2;0;0;0;1,3;;0,1;;;;;119,5;89,4;450;;0;215;658,9;;OVDAPI;2025-10-30 02:44
2025-05-31;16:00;Noon (Position) - Sea passage;;21,8;0;S;26;19,54;W;70;40,3;PECLL;CLBAR;202508-1-PECLL-CLBAR;;14509,81;0;0,43;21,37;0;0,2;;;0,3;1;;;119,2;88,2;450;;0;215;657,4;;OVDAPI;2025-10-30 02:44
2025-06-01;16:00;Noon (Position) - Sea passage;;24;0;S;26;19,58;W;70;40,27;PECLL;CLBAR;202508-1-PECLL-CLBAR;;14509,81;0;0;24;0;;;;0,4;1;;;118,8;87,2;450;;0;215;656;;OVDAPI;2025-10-30 02:44
2025-06-02;16:00;Noon (Position) - Sea passage;;24;0;S;26;19,6;W;70;40,26;PECLL;CLBAR;202508-1-PECLL-CLBAR;;14509,81;0;0;24;0;;;;0,4;1;;;118,4;86,2;450;;0;215;654,6;;OVDAPI;2025-10-30 02:44
