Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Offhire_Reasons;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption_HFO;ME_Consumption_LFO;ME_Consumption_MGO;AE_Consumption_HFO;AE_Consumption_LFO;AE_Consumption_MGO;Boiler_Consumption_HFO;Boiler_Consumption_LFO;Boiler_Consumption_MGO;Inert_gas_Consumption_MGO;ME_Consumption;ME_Consumption_BDN_2;ME_Consumption_BDN_3;AE_Consumption;Boiler_Consumption;Incinerator_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;BDN_5_ROB;Cargo_heating_Consumption_HFO;Cargo_heating_Consumption_LFO;Cargo_heating_Consumption_MGO;Discharge_Pump_Work;Discharge_Pump_SFOC;Discharge_Pump_Fuel_Type;DPP_Cargo_Pump_Consumption_MDO;Cargo_Heating_Consumption_BDN;ROB_Fuel_Total;Incinerator_Consumption_BDN_2;Source_System;Last_Updated
2025-03-03;15:00;Noon (Position) - Port;;24;0;S;23;55,48;W;46;19,81;BRSSZ;BRSSZ;202501-3-BRSUA-BRSSZ;;4410,26;0;0;0;0;;;;;;;;;;;;;;7;0,6;;;;187,7;515,6;;;;;;;19827,36;199,5;;;;703,3;;OVDAPI;2025-11-03 06:56
2025-03-04;15:00;Noon (Position) - Port;;24;0;S;23;55,48;W;46;19,8;BRSSZ;BRSSZ;202501-3-BRSUA-BRSSZ;;4410,26;0;0;0;0;;;;;;;;;;;;;;6,7;0,7;;;;187,7;508,2;;;;;;;18137;199,5;;;;695,9;;OVDAPI;2025-11-03 06:56
2025-03-05;15:00;Noon (Position) - Port;;24;0;S;23;55,48;W;46;19,81;BRSSZ;BRSSZ;202501-3-BRSUA-BRSSZ;;4410,26;0;0;0;0;;;;;;;;;;;;;;3,4;0,9;;;;187,7;503,9;;;;;;;1622,88;199,5;;;;691,6;;OVDAPI;2025-11-03 06:56
2025-03-06;15:00;Noon (Position) - Port;;24;0;S;23;55,48;W;46;19,81;BRSSZ;BRSSZ;202501-3-BRSUA-BRSSZ;;4410,26;0;0;0;0;;;;;;;;;;;;;;2,7;0,8;;;;187,7;500,4;;;;;;;0;199,5;;;;688,1;;OVDAPI;2025-11-03 06:56
2025-03-07;07:10;Departure;;16,17;1,75;S;23;55,13;W;46;21,62;BRSSZ;BRSSZ;202501-3-BRSUA-BRSSZ;;4410,26;0;0,92;0;0;;;;;;;;;;;0,1;;;2;0,6;;;;187,7;497,7;;;;;;;1976,52;199,5;;;;685,4;;OVDAPI;2025-11-03 06:56
2025-03-07;08:30;Begin of sea passage;;1,33;11;S;24;2,21;W;46;21;BRSSZ;ARCMP;202501-4-BRSSZ-ARCMP;;4410,26;0;1,33;0;0;;;;;;;;;;;0,5;;;0,2;;;;;187,7;497;;;;;;;;199,5;;;;684,7;;OVDAPI;2026-04-22 00:39
2025-03-07;15:00;Noon (Position) - Sea passage;;6,5;103;S;25;34,39;W;46;52,85;BRSSZ;ARCMP;202501-4-BRSSZ-ARCMP;;4410,26;6,5;0;0;0;;;;;;;;;;;6,1;;;0,9;0,4;;;;187,7;489,6;;;;;;;;199,5;;;;677,3;;OVDAPI;2026-04-22 00:39
2025-03-08;15:00;Noon (Position) - Sea passage;;24;385;S;31;13,17;W;50;18,95;BRSSZ;ARCMP;202501-4-BRSSZ-ARCMP;;4410,26;24;0;0;0;;;;;;;;;;;26;;;4,4;1,7;;;;187,7;457,5;;;;;;;;199,5;;;;645,2;;OVDAPI;2026-04-22 00:39
2025-03-09;15:00;Noon (Position) - Sea passage;;24;331;S;35;3,58;W;54;47,1;BRSSZ;ARCMP;202501-4-BRSSZ-ARCMP;;4410,26;24;0;0;0;;;;;;;;;;;26;;;3,7;0,4;;;;187,7;427,4;;;;;;;;199,5;;;;615,1;;OVDAPI;2026-04-22 00:39
2025-03-09;19:45;End of sea passage;;4,75;62;S;34;59,03;W;56;1,2;BRSSZ;ARCMP;202501-4-BRSSZ-ARCMP;;4410,26;4,75;0;0;0;;;;;;;;;;;5,4;;;0,8;0,1;;;;187,7;421,1;;;;;;;;199,5;;;;608,8;;OVDAPI;2026-04-22 00:39
2025-03-10;12:35;Arrival;;16,83;174;S;34;9,4;W;58;55,12;BRSSZ;ARCMP;202501-4-BRSSZ-ARCMP;;4410,26;0;16,83;0;0;;;;;;;;;;;9,1;;;1,8;0,2;;;;187,7;410;;;;;;;;199,5;;;;597,7;;OVDAPI;2026-04-22 00:39
2025-03-10;15:00;Noon (Position) - Port;;2,42;0;S;34;9,4;W;58;55,12;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;0;0;0;;;;;;;;;;;;;;0,3;0,1;;;;187,7;409,6;;;;;;;;199,5;;;;597,3;;OVDAPI;2026-04-22 00:39
2025-03-11;15:00;Noon (Position) - Port;;24;0;S;34;9,4;W;58;55,12;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;0;0;0;;;;;;;;;;;;;;3;0,9;;;;187,7;405,7;;;;;;;3454,5;199,5;;;;593,4;;OVDAPI;2026-04-22 00:39
2025-03-12;15:00;Noon (Position) - Port;;24;11;S;34;3,27;W;59;2,26;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;2,5;0;0;;;;;;;;;;;0,4;;;3,7;0,8;;;;187,7;400,8;;;;;;;5326,37;199,5;;;;588,5;;OVDAPI;2026-04-22 00:39
2025-03-13;15:00;Noon (Position) - Port;;24;119;S;35;0,77;W;57;11,54;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;11,58;0;0;;;;;;;;;;;3,7;;;3,6;0,7;;;;187,7;392,8;;;;;;;4428,62;199,5;;;;580,5;;OVDAPI;2026-04-22 00:39
2025-03-14;15:00;Noon (Position) - Port;;24;88;S;35;11,01;W;55;33,68;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;7,42;16,58;0;;;;;;;;;;;4,1;;;2,7;1,3;;;;187,7;384,7;;;;;;;;199,5;;;;572,4;;OVDAPI;2026-04-22 00:39
2025-03-15;15:00;Noon (Position) - Port;;24;0;S;35;11,08;W;55;33,72;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;0;24;0;;;;;;;;;;;;;;2,9;1,5;;;;187,7;380,3;;;;;;;;199,5;;;;568;;OVDAPI;2026-04-22 00:39
2025-03-16;15:00;Noon (Position) - Port;;24;0;S;35;11,02;W;55;33,67;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;0;24;0;;;;;;;;;;;;;;2,8;1;;;;187,7;376,5;;;;;;;;199,5;;;;564,2;;OVDAPI;2026-04-22 00:39
2025-03-17;15:00;Noon (Position) - Port;;24;0;S;35;11,13;W;55;33,7;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;0;24;0;;;;;;;;;;;;;;2,6;0,9;;;;187,7;373;;;;;;;;199,5;;;;560,7;;OVDAPI;2026-04-22 00:39
2025-03-18;15:00;Noon (Position) - Port;;24;12;S;35;1,7;W;55;39,91;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;1,25;22,75;0;;;;;;;;;;;0,1;;;;0,2;;2,8;1,2;187,5;368,9;;;;;;;;199,5;;;;556,4;;OVDAPI;2026-04-22 00:39
2025-03-19;15:00;Noon (Position) - Port;;24;189;S;34;9,4;W;58;55,12;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;16,67;0;0;;;;;;;;;;;9,9;;;3,4;0,7;;;;187,5;354,9;;;;;;;;199,5;;;;542,4;;OVDAPI;2026-04-22 00:39
2025-03-20;15:00;Noon (Position) - Port;;24;0;S;34;9,4;W;58;55,12;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;0;0;0;;;;;;;;;;;;;;3,3;1,2;;;;187,5;350,4;;;;;;;;199,5;;;;537,9;;OVDAPI;2026-04-22 00:39
2025-03-21;15:00;Noon (Position) - Port;;24;0,8;S;34;8,98;W;58;55,62;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;0,25;0;0;;;;;;;;;;;0,1;;;3,2;1,9;;;;187,5;345,2;;;;;;;;199,5;;;0,9;532,7;;OVDAPI;2026-04-22 00:39
2025-03-22;09:25;Noon (Position) - Port;;18,42;0,3;S;34;9;W;58;56,23;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;0,58;0;0;;;;;;;;;;;0,1;;;2,6;1;;;;187,5;341,5;;;;;;;;199,5;;;0,2;529;;OVDAPI;2026-04-22 00:39
2025-03-22;15:00;Departure;CargoOperations;5,58;64;S;34;40,95;W;57;57,72;ARCMP;ARCMP;202501-4-BRSSZ-ARCMP;;2259,55;0;5,58;0;0;;;;;;;;;;;3,7;;;0,9;0,1;;;;187,5;336,8;;;;;;;;199,5;;;0,1;524,3;;OVDAPI;2026-04-22 00:39
2025-03-23;00:00;Begin of sea passage;;9;112;S;35;2,95;W;55;58,12;ARCMP;BRRIG;202501-5-ARCMP-BRRIG;;2259,55;0;9;0;0;;;;;;;;;;;7,7;;;1,4;0,1;;;;187,5;327,6;;;;;;;;199,5;;;0,1;515,1;;OVDAPI;2026-04-22 00:39
2025-03-23;15:00;Noon (Position) - Sea passage;;15;228;S;33;30,28;W;52;13,43;ARCMP;BRRIG;202501-5-ARCMP-BRRIG;;2259,55;15;0;0;0;;;;;;;;;;;16,2;;;2,3;0,6;;;;187,5;308,5;;;;;;;;199,5;;;0,4;496;;OVDAPI;2026-04-22 00:39
2025-03-23;20:00;End of sea passage;;5;77;S;32;17,47;W;51;50,79;ARCMP;BRRIG;202501-5-ARCMP-BRRIG;;2259,55;5;0;0;0;;;;;;;;;;;5,6;;;1,1;0,3;;;;187,5;301,5;;;;;;;;199,5;;;0,3;489;;OVDAPI;2026-04-22 00:39
2025-03-24;15:00;Noon (Position) - Sea passage;;19;3,6;S;32;12,82;W;51;52,39;ARCMP;BRRIG;202501-5-ARCMP-BRRIG;;2259,55;0;0,58;18,42;0;;;;;;;;;;;0,1;;;2,8;1,2;;;;187,5;297,4;;;;;;;;199,5;;;0,5;484,9;;OVDAPI;2026-04-22 00:39
2025-03-24;23:40;Arrival;;8,67;19;S;32;4,68;W;52;5,59;ARCMP;BRRIG;202501-5-ARCMP-BRRIG;;2259,55;0;2,5;6,17;0;;;;;;;;;;;0,6;;;1,4;0,6;;;;187,5;294,8;;;;;;;;199,5;;;0,4;482,3;;OVDAPI;2026-04-22 00:39
2025-03-25;15:00;Noon (Position) - Port;;15,33;0;S;32;4,68;W;52;5,59;BRRIG;BRRIG;202501-5-ARCMP-BRRIG;;9826,46;0;0;0;0;;;;;;;;;;;;;;2;0,8;;;;187,5;292;;;;;;;;199,5;;;0,2;479,5;;OVDAPI;2026-04-22 00:39
2025-03-26;15:00;Noon (Position) - Port;;24;0;S;32;4,68;W;52;5,59;BRRIG;BRRIG;202501-5-ARCMP-BRRIG;;9826,46;0;0;0;0;;;;;;;;;;;;;;3,2;1,6;;;;187,5;287,2;;;;;;;;199,5;;;0,7;474,7;;OVDAPI;2026-04-22 00:39
2025-03-26;23:25;Departure;CargoOperations;8,42;0;S;32;4,69;W;52;5,56;BRRIG;BRRIG;202501-5-ARCMP-BRRIG;;9826,46;0;0;0;0;;;;;;;;;;;0,1;;;1;0,6;;;;187,5;285,5;;;;;;;;199,5;;;0,3;473;;OVDAPI;2026-04-22 00:39
2025-03-27;00:40;Begin of sea passage;;1,25;11,6;S;32;12,37;W;52;2,95;BRRIG;BRPNG;202502-1-BRRIG-BRPNG;;9826,46;0;1,25;0;0;;;;;;;;;;;0,8;;;0,4;0,2;;;;187,5;284,1;;;;;;;0;199,5;;;0,2;471,6;;OVDAPI;2025-11-03 06:56
2025-03-27;15:00;Noon (Position) - Sea passage;;14,33;205;S;30;8,31;W;49;17,16;BRRIG;BRPNG;202502-1-BRRIG-BRPNG;;9826,46;14,33;0;0;0;;;;;;;;;;;15,2;;;2;0,4;;;;187,5;266,5;;;;;;;0;199,5;;;0,4;454;;OVDAPI;2025-11-03 06:56
2025-03-28;11:45;End of sea passage;;20,75;283;S;25;46,1;W;48;10,17;BRRIG;BRPNG;202502-1-BRRIG-BRPNG;;9826,46;20,75;0;0;0;;;;;;;;;;;22,5;;;3,2;0,7;;;;187,5;240,1;;;;;;;0;199,5;;;0,7;427,6;;OVDAPI;2025-11-03 06:56
2025-03-28;15:00;Noon (Position) - Sea passage;;3,25;1,9;S;25;45,77;W;48;11,94;BRRIG;BRPNG;202502-1-BRRIG-BRPNG;;9826,46;0;0,5;2,75;0;;;;;;;;;;;0,2;;;0,8;0,1;;;;187,5;239;;;;;;;0;199,5;;;;426,5;;OVDAPI;2025-11-03 06:56
2025-03-29;15:00;Noon (Position) - Sea passage;;24;0;S;25;45,72;W;48;11,93;BRRIG;BRPNG;202502-1-BRRIG-BRPNG;;9826,46;0;0;24;0;;;;;;;;;;;;;;3,4;1,4;;;;187,5;234,2;;;;;;;0;199,5;;;0,5;421,7;;OVDAPI;2025-11-03 06:56
2025-03-30;15:00;Noon (Position) - Sea passage;;24;26;S;25;29,66;W;48;27,87;BRRIG;BRPNG;202502-1-BRRIG-BRPNG;;9826,46;0;2,58;21,42;0;;;;;;;;;;;0,9;;;3,4;1,2;;;;187,5;228,7;;;;;;;0;199,5;;;0,4;416,2;;OVDAPI;2025-11-03 06:56
2025-03-30;16:25;Arrival;;1,42;3,6;S;25;30,03;W;48;32,29;BRRIG;BRPNG;202502-1-BRRIG-BRPNG;;9826,46;0;1,42;0;0;;;;;;;;;;;0,5;;;0,4;0,2;;;;187,5;227,6;;;;;;;0;199,5;;;0,2;415,1;;OVDAPI;2025-11-03 06:56
2025-03-31;15:00;Noon (Position) - Port;;22,58;0;S;25;30,03;W;48;32,29;BRPNG;BRPNG;202502-1-BRRIG-BRPNG;;18895,82;0;0;0;0;;;;;;;;;;;;;;3,4;1,6;;;;187,5;222,6;;;;;;;0;199,5;;;0,7;410,1;;OVDAPI;2025-11-03 06:56
2025-04-01;15:00;Noon (Position) - Port;;24;0;S;25;30,03;W;48;32,29;BRPNG;BRPNG;202502-1-BRRIG-BRPNG;;18895,82;0;0;0;0;;;;;;;;;;;;;;3,4;1,6;;;;187,5;217,6;;;;;;;0;199,5;;;0,7;405,1;;OVDAPI;2025-11-03 06:56
2025-04-01;19:25;Departure;;4,42;0;S;25;29,93;W;48;32,47;BRPNG;BRPNG;202502-1-BRRIG-BRPNG;;18895,82;0;0;0;0;;;;;;;;;;;0,1;;;0,9;0,4;;;;187,5;216,2;;;;;;;0;199,5;;;0,2;403,7;;OVDAPI;2025-11-03 06:56
2025-04-01;21:30;Begin of sea passage;;2,08;19,6;S;25;38,11;W;48;16,31;BRPNG;BRSSZ;202502-2-BRPNG-BRSSZ;;18895,82;0;2,08;0;0;;;;;;;;;;;1,5;;;0,4;0,2;;;;187,5;214,1;;;;;;;0;199,5;;;0,2;401,6;;OVDAPI;2025-11-03 06:55
2025-04-02;07:30;End of sea passage;;10;151;S;24;15,92;W;46;21,57;BRPNG;BRSSZ;202502-2-BRPNG-BRSSZ;;18895,82;10;0;0;0;;;;;;;;;;;10,1;;;1,5;0,5;;;;187,5;202;;;;;;;0;199,5;;;0,5;389,5;;OVDAPI;2025-11-03 06:55
2025-04-02;15:00;Noon (Position) - Sea passage;;7,5;2;S;24;14,64;W;46;19,01;BRPNG;BRSSZ;202502-2-BRPNG-BRSSZ;;18895,82;0;0,67;6,83;0;;;;;;;;;;;0,3;;;1;0,4;;;;187,5;200,3;;;;;;;0;199,5;;;0,2;387,8;;OVDAPI;2025-11-03 06:55
2025-04-03;15:00;Noon (Position) - Sea passage;;24;0;S;24;14,68;W;46;19,02;BRPNG;BRSSZ;202502-2-BRPNG-BRSSZ;;18895,82;0;0;24;0;;;;;;;;;;;;;;3,5;2,3;;;;187,5;194,5;;;;;;;0;199,5;;;1,4;382;;OVDAPI;2025-11-03 06:55
2025-04-04;15:00;Noon (Position) - Sea passage;;24;0;S;24;14,67;W;46;19,01;BRPNG;BRSSZ;202502-2-BRPNG-BRSSZ;;18895,82;0;0;24;0;;;;;;;;;;;;;;3,6;1,8;;;;187,5;189,1;;;;;;;0;199,5;;;0,9;376,6;;OVDAPI;2025-11-03 06:55
2025-04-05;15:00;Noon (Position) - Sea passage;;24;0;S;24;14,31;W;46;19,1;BRPNG;BRSSZ;202502-2-BRPNG-BRSSZ;;18895,82;0;0;24;0;;;;;;;;;;;;;;3,6;2,6;;;;187,5;182,9;;;;;;;0;199,5;;;1,7;370,4;;OVDAPI;2025-11-03 06:55
2025-04-06;15:00;Noon (Position) - Sea passage;;24;0;S;24;14,32;W;46;19,17;BRPNG;BRSSZ;202502-2-BRPNG-BRSSZ;;18895,82;0;0;24;0;;;;;;;;;;;;;;3,5;4,2;;;;187,5;175,2;;;;;;;0;199,5;;;3,3;362,7;;OVDAPI;2025-11-03 06:55
2025-04-07;15:00;Noon (Position) - Sea passage;;24;0;S;24;14,45;W;46;19,31;BRPNG;BRSSZ;202502-2-BRPNG-BRSSZ;;18895,82;0;0;24;0;;;;;;;;;;;;;;3,6;4,2;;;;187,5;167,4;;;;;;;0;199,5;;;3,3;354,9;;OVDAPI;2025-11-03 06:55
2025-04-07;20:00;Arrival;;5;26,4;S;23;55,15;W;46;21,63;BRPNG;BRSSZ;202502-2-BRPNG-BRSSZ;;18895,82;0;4,25;0,75;0;;;;;;;;;;;1;;;1;0,7;;;;187,5;164,7;;;;;;;0;199,5;;;0,5;352,2;;OVDAPI;2025-11-03 06:55
2025-04-08;15:00;Noon (Position) - Port;;19;0;S;23;55,15;W;46;21,63;BRSSZ;BRSSZ;202502-2-BRPNG-BRSSZ;;25751,94;0;0;0;0;;;;;;;;;;;;;;2,9;1,9;;;;187,5;159,9;879,2;;;;;;0;199,5;;;1,1;1226,6;;OVDAPI;2025-11-03 06:55
2025-04-09;15:00;Noon (Position) - Port;;24;0;S;23;55,15;W;46;21,63;BRSSZ;BRSSZ;202502-2-BRPNG-BRSSZ;;25751,94;0;0;0;0;;;;;;;;;;;;;;3,3;2,5;;;;187,5;154,1;879,2;;;;;;0;199,5;;;1,6;1220,8;;OVDAPI;2025-11-03 06:55
2025-04-10;11:55;Departure;;20,92;0;S;23;55,11;W;46;21,65;BRSSZ;BRSSZ;202502-2-BRPNG-BRSSZ;;25751,94;0;0;0;0;;;;;;;;;;;0,1;;;2,8;2,9;;;;187,5;148,3;879,2;;;;;;0;199,5;;;2,1;1215;;OVDAPI;2025-11-03 06:55
2025-04-10;13:15;Begin of sea passage;;1,33;11,5;S;24;1,79;W;46;20,88;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;0;1,33;0;0;;;;;;;;;;;0,7;;;0,4;0,3;;;;187,5;146,9;879,2;;;;;;0;199,5;;;0,3;1213,6;;OVDAPI;2025-11-03 06:55
2025-04-10;15:00;Noon (Position) - Sea passage;;1,75;22;S;24;2,84;W;46;21,37;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;1,75;0;0;0;;;;;;;;;;;1,4;;;0,3;0,1;;;;187,5;145,1;879,2;;;;;;0;199,5;;;0,1;1211,8;;OVDAPI;2025-11-03 06:55
2025-04-11;15:00;Noon (Position) - Sea passage;;24;323;S;22;37,92;W;41;2,87;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;24;0;0;0;;;;;;;;;;;25,6;;;;;0,2;4;2,8;187,3;112,7;879,2;;;;;;0;199,5;;;2,8;1179,2;;OVDAPI;2025-11-03 06:55
2025-04-12;15:00;Noon (Position) - Sea passage;;24;341;S;18;45,07;W;36;59,43;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;24;0;0;0;;;;;;;;;;;25,9;;;4;2,8;;;;187,3;80;879,2;;;;;;0;199,5;;;2,8;1146,5;;OVDAPI;2025-11-03 06:55
2025-04-13;15:00;Noon (Position) - Sea passage;;24;359;S;13;1,05;W;35;5,55;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;24;0;0;0;;;;;;;;;;;26;;;3,9;1,4;;;;187,3;48,7;879,2;;;;;;0;199,5;;;1,4;1115,2;;OVDAPI;2025-11-03 06:55
2025-04-14;15:00;Noon (Position) - Sea passage;;24;355;S;7;5,21;W;33;48,8;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;24;0;0;0;;;;;;;;;;;26;;;;;0,3;4,3;2;187;16,4;879,2;;;;;;0;199,5;;;2;1082,6;;OVDAPI;2025-11-03 06:55
2025-04-15;15:00;Noon (Position) - Sea passage;;24;375;S;2;43,61;W;37;40,3;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;24;0;0;0;;;;;;;;;;;15,4;10,8;;4,1;1,9;;;;187;1;862,4;;;;;;0;199,5;;;1,9;1050,4;;OVDAPI;2025-11-03 06:55
2025-04-16;15:00;Noon (Position) - Sea passage;;24;376;S;1;31,57;W;43;38;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;24;0;0;0;;;;;;;;;;;1;25,3;;4;1,9;;;;187;0;831,2;;;;;;0;199,5;;;1,9;1018,2;;OVDAPI;2025-11-03 06:55
2025-04-16;19:30;End of sea passage;;4,5;53;S;2;19,53;W;44;17,68;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;4,5;0;0;0;;;;;;;;;;;3,8;;;1;0,5;;;;187;825,9;;;;;;;0;199,5;;;0,5;1012,9;;OVDAPI;2025-11-03 06:55
2025-04-17;15:00;Noon (Position) - Sea passage;;19,5;2,5;S;2;22,43;W;44;20,55;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;0;0,67;18,83;0;;;;;;;;;;;0,3;;;2,9;2,4;;;;187;820,3;;;;;;;0;199,5;;;1,6;1007,3;;OVDAPI;2025-11-03 06:55
2025-04-18;15:00;Noon (Position) - Sea passage;;24;0;S;2;22,35;W;44;20,57;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;0;0;24;0;;;;;;;;;;;;;;4,2;3,1;;;;187;813;;;;;;;0;199,5;;;2,2;1000;;OVDAPI;2025-11-03 06:55
2025-04-19;15:00;Noon (Position) - Sea passage;;24;0;S;2;22,59;W;44;20,65;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;0;0;24;0;;;;;;;;;;;;;;3,5;4,6;;;;187;804,9;;;;;;;0;199,5;;;3,2;991,9;;OVDAPI;2025-11-03 06:55
2025-04-20;15:00;Noon (Position) - Sea passage;;24;0;S;2;22,6;W;44;20,67;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;0;0;24;0;;;;;;;;;;;;;;3,3;3,9;;;;187;797,7;;;;;;;0;199,5;;;2,8;984,7;;OVDAPI;2025-11-03 06:55
2025-04-21;02:55;Arrival;;11,92;13,8;S;2;34,58;W;44;22,21;BRSSZ;BRITQ;202502-3-BRSSZ-BRITQ;;25751,94;0;2,92;9;0;;;;;;;;;;;0,6;;;1,8;2;;;;187;793,3;;;;;;;0;199,5;;;1,5;980,3;;OVDAPI;2025-11-03 06:55
2025-04-21;15:00;Noon (Position) - Port;;12,08;0;S;2;34,58;W;44;22,21;BRITQ;BRITQ;202502-3-BRSSZ-BRITQ;;32236,67;0;0;0;0;;;;;;;;;;;;;;1,7;2,1;;;;187;789,5;;;;;;;0;199,5;;;1,6;976,5;;OVDAPI;2025-11-03 06:55
2025-04-22;11:06;Departure;;20,1;0;S;2;34,58;W;44;22,21;BRITQ;BRITQ;202502-3-BRSSZ-BRITQ;;32236,67;0;0;0;0;;;;;;;;;;;;;;3,6;4,3;;;;187;781,6;;;;;;;0;199,5;;;2,9;968,6;;OVDAPI;2025-11-03 06:55
2025-04-22;12:00;Begin of sea passage;;0,9;6,8;S;2;28,79;W;44;22,39;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;0;0,9;0;0;;;;;;;;;;;0,5;;;0,3;0,3;;;;187;780,5;;;;;;;0;199,5;;;0,3;967,5;;OVDAPI;2025-11-03 06:55
2025-04-22;15:00;Noon (Position) - Sea passage;;3;40;S;1;58,51;W;44;1,85;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;3;0;0;0;;;;;;;;;;;2,6;;;0,5;0,4;;;;187;777;;;;;;;0;199,5;;;0,4;964;;OVDAPI;2025-11-03 06:55
2025-04-23;15:00;Noon (Position) - Sea passage;;24;362;N;2;28,08;W;47;4,24;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;24;0;0;0;;;;;;;;;;;26,4;;;;;0,1;4,5;3,8;186,9;742,3;;;;;;;0;199,5;;;3,8;929,2;;OVDAPI;2025-11-03 06:55
2025-04-24;15:00;Noon (Position) - Sea passage;;24;340;N;5;56,2;W;51;18,94;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;24;0;0;0;;;;;;;;;;;24;;;4,1;4,3;;;;186,9;709,9;;;;;;;0;199,5;;;3,8;896,8;;OVDAPI;2025-11-03 06:55
2025-04-25;15:00;Noon (Position) - Sea passage;;24;377;N;9;24,06;W;56;34,83;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;24;0;0;0;;;;;;;;;;;26,2;;;4,4;4;;;;186,9;675,3;;;;;;;0;199,5;;;3,5;862,2;;OVDAPI;2025-11-03 06:55
2025-04-26;16:00;Noon (Position) - Sea passage;;25;381;N;11;50,68;W;62;28,63;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;25;0;0;0;;;;;;;;;;;27,2;;;4,4;2,4;;;;186,9;641,3;;;;;;;0;199,5;;;2,4;828,2;;OVDAPI;2025-11-03 06:55
2025-04-27;16:00;Noon (Position) - Sea passage;;24;379;N;14;38,44;W;68;17,11;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;24;0;0;0;;;;;;;;;;;26,2;;;4;5;;;;186,9;606,1;;;;;;;0;199,5;;;5;793;;OVDAPI;2025-11-03 06:55
2025-04-28;16:00;Noon (Position) - Sea passage;;24;362;N;17;16,75;W;73;50;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;24;0;0;0;;;;;;;;;;;26,2;;;4,4;5,2;;;;186,9;570,3;;;;;;;0;199,5;;;5,2;757,2;;OVDAPI;2025-11-03 06:55
2025-04-29;16:00;Noon (Position) - Sea passage;;24;359;N;19;58;W;79;30,42;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;24;0;0;0;;;;;;;;;;;25,9;;;4,2;8,1;;;;186,9;532,1;;;;;;;0;199,5;;;8,1;719;;OVDAPI;2025-11-03 06:55
2025-04-30;17:00;Noon (Position) - Sea passage;;25;367;N;21;55,73;W;85;31,86;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;25;0;0;0;;;;;;;;;;;27,1;;;4,3;7,1;;;;186,9;493,6;;;;;;;0;199,5;;;7,1;680,5;;OVDAPI;2025-11-03 06:55
2025-05-01;17:00;Noon (Position) - Sea passage;;24;365;N;27;22,42;W;88;34,77;BRITQ;USMSY;202502-4-BRITQ-USMSY;;32236,67;24;0;0;0;;;;;;;;;;;3,2;21,3;;2,9;4,9;;0,7;1;157,8;488,7;;;;;;;0;199,5;;;5,9;646,5;;OVDAPI;2025-11-03 06:55
